minute,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player,sca_1_type,sca_2_player,sca_2_type,gameweek
16,Bryan Mbeumo,Brentford,0.05,0.09,Saved,12,Left Foot,,Yoane Wissa,Pass (Live),Kristoffer Ajer,Pass (Live),1
17,Aaron Hickey,Brentford,0.03,,Blocked,27,Left Foot,,Vitaly Janelt,Pass (Live),Mathias Jensen,Pass (Live),1
18,Yoane Wissa,Brentford,0.08,0.07,Saved,16,Right Foot,Volley,Aaron Hickey,Pass (Live),Nathan Collins,Pass (Live),1
27,Bryan Mbeumo (pen),Brentford,0.79,0.99,Goal,13,Left Foot,,Mathias Jensen,Fouled,Bryan Mbeumo,Pass (Live),1
28,Yves Bissouma,Tottenham,0.01,,Off Target,58,Right Foot,,,,,,1
31,Yoane Wissa,Brentford,0.05,,Blocked,12,Right Foot,,Vitaly Janelt,Pass (Live),,,1
36,Yoane Wissa,Brentford,0.17,0.08,Goal,14,Left Foot,Deflected,Rico Henry,Pass (Live),Rico Henry,Take-On,1
42,Yves Bissouma,Tottenham,0.02,,Blocked,33,Right Foot,Deflected,James Maddison,Pass (Live),Son Heung-min,Pass (Live),1
44,Yves Bissouma,Tottenham,0.01,,Blocked,34,Right Foot,,Destiny Udogie,Pass (Live),Destiny Udogie,Pass (Live),1
45+3,Son Heung-min,Tottenham,0.02,,Off Target,9,Left Foot,Volley,Yves Bissouma,Pass (Live),,,1
45+4,Emerson,Tottenham,0.03,0.24,Goal,25,Right Foot,,James Maddison,Pass (Live),Destiny Udogie,Pass (Live),1
45+10,Bryan Mbeumo,Brentford,0.56,,Off Target,8,Right Foot,,Rico Henry,Pass (Live),Christian Norgaard,Pass (Live),1
47,James Maddison,Tottenham,0.05,0.02,Saved,19,Left Foot,,Dejan Kulusevski,Pass (Live),James Maddison,Pass (Live),1
52,Davinson Sanchez,Tottenham,0.12,,Off Target,9,Head,,James Maddison,Pass (Dead),Richarlison,Take-On,1
53,Dejan Kulusevski,Tottenham,0.01,,Off Target,15,Left Foot,Volley,Davinson Sanchez,Shot,,,1
58,Vitaly Janelt,Brentford,0.04,0.39,Saved,20,Left Foot,,Yoane Wissa,Pass (Live),Christian Norgaard,Pass (Live),1
58,Mikkel Damsgaard,Brentford,0.07,0.12,Saved,17,Right Foot,,Vitaly Janelt,Shot,,,1
60,Dejan Kulusevski,Tottenham,0.02,,Blocked,24,Left Foot,,Dejan Kulusevski,Pass (Live),Dejan Kulusevski,Take-On,1
60,Son Heung-min,Tottenham,0.08,0.13,Saved,11,Left Foot,,Dejan Kulusevski,Shot,,,1
60,Micky van de Ven,Tottenham,0.02,,Off Target,18,Left Foot,Volley,Son Heung-min,Shot,,,1
61,James Maddison,Tottenham,0.02,,Blocked,22,Right Foot,,Yves Bissouma,Pass (Live),Emerson,Pass (Live),1
64,Richarlison,Tottenham,0.09,0.06,Saved,12,Right Foot,,James Maddison,Pass (Live),Yves Bissouma,Pass (Live),1
83,Pape Matar Sarr,Tottenham,0.09,0.04,Saved,9,Head,,Ivan Perisic,Pass (Live),Destiny Udogie,Pass (Live),1
86,Mads Roerslev,Brentford,0.03,,Blocked,22,Right Foot,,,,,,1
87,Kevin Schade,Brentford,0.35,,Off Target,18,Right Foot,,Mathias Jorgensen,Pass (Live),Vitaly Janelt,Pass (Live),1
89,Richarlison,Tottenham,0.09,,Blocked,15,Right Foot,,James Maddison,Pass (Live),Ivan Perisic,Pass (Live),1
2,Diogo Jota,Liverpool,0.02,,Off Target,15,Head,,Alexis Mac Allister,Pass (Live),Mohamed Salah,Pass (Live),1
6,Diogo Jota,Liverpool,0.05,,Off Target,15,Right Foot,,Mohamed Salah,Pass (Live),Diogo Jota,Pass (Live),1
11,Enzo Fernandez,Chelsea,0.06,,Blocked,13,Right Foot,,Raheem Sterling,Pass (Live),Enzo Fernandez,Pass (Live),1
12,Mohamed Salah,Liverpool,0.08,,Woodwork,21,Right Foot,,Cody Gakpo,Pass (Live),Luis Diaz,Pass (Live),1
16,Nicolas Jackson,Chelsea,0.13,0.23,Saved,8,Right Foot,,Reece James,Pass (Live),Raheem Sterling,Pass (Live),1
18,Luis Diaz,Liverpool,0.51,0.80,Goal,11,Left Foot,,Mohamed Salah,Pass (Live),Alexis Mac Allister,Pass (Live),1
24,Nicolas Jackson,Chelsea,0.04,,Off Target,14,Left Foot,,Levi Colwill,Pass (Live),Levi Colwill,Take-On,1
26,Mohamed Salah,Liverpool,0.17,,Blocked,17,Left Foot,,Luis Diaz,Pass (Live),Andrew Robertson,Pass (Dead),1
37,Axel Disasi,Chelsea,0.41,0.86,Goal,6,Right Foot,,Ben Chilwell,Pass (Live),Raheem Sterling,Pass (Live),1
41,Mohamed Salah,Liverpool,0.03,,Off Target,17,Left Foot,,Cody Gakpo,Pass (Live),Diogo Jota,Pass (Live),1
43,Nicolas Jackson,Chelsea,0.13,,Off Target,9,Right Foot,,Reece James,Pass (Live),Raheem Sterling,Pass (Live),1
45+6,Axel Disasi,Chelsea,0.06,,Off Target,11,Head,,Enzo Fernandez,Pass (Dead),Enzo Fernandez,Fouled,1
47,Luis Diaz,Liverpool,0.11,,Off Target,13,Right Foot,,Dominik Szoboszlai,Pass (Live),,,1
49,Luis Diaz,Liverpool,0.05,,Off Target,15,Right Foot,Volley,Virgil van Dijk,Pass (Live),Trent Alexander-Arnold,Pass (Live),1
49,Virgil van Dijk,Liverpool,0.03,,Off Target,23,Right Foot,,Diogo Jota,Pass (Live),Luis Diaz,Shot,1
53,Luis Diaz,Liverpool,0.17,,Blocked,4,Head,,Dominik Szoboszlai,Pass (Dead),Luis Diaz,Pass (Live),1
54,Dominik Szoboszlai,Liverpool,0.02,,Blocked,26,Right Foot,,Andrew Robertson,Pass (Live),,,1
55,Ben Chilwell,Chelsea,0.16,0.17,Saved,13,Left Foot,,Enzo Fernandez,Pass (Live),Raheem Sterling,Pass (Live),1
62,Reece James,Chelsea,0.03,,Off Target,32,Right Foot,Free kick,Ben Chilwell,Fouled,Carney Chukwuemeka,Pass (Live),1
65,Levi Colwill,Chelsea,0.08,,Blocked,16,Left Foot,,Thiago Silva,Pass (Live),Carney Chukwuemeka,Pass (Live),1
71,Nicolas Jackson,Chelsea,0.24,0.18,Saved,11,Left Foot,,Levi Colwill,Pass (Live),,,1
82,Darwin Nunez,Liverpool,0.02,,Blocked,26,Left Foot,,Harvey Elliott,Pass (Live),Darwin Nunez,Pass (Live),1
90+3,Darwin Nunez,Liverpool,0.01,,Blocked,27,Right Foot,,Virgil van Dijk,Pass (Live),Alisson,Pass (Live),1
3,Matheus Cunha,Wolves,0.01,,Blocked,29,Right Foot,,Nelson Semedo,Pass (Live),Mario Lemina,Pass (Live),1
11,Marcus Rashford,Manchester Utd,0.18,0.11,Saved,16,Right Foot,,Antony,Pass (Live),Casemiro,Pass (Live),1
13,Alejandro Garnacho,Manchester Utd,0.01,,Blocked,23,Right Foot,,Bruno Fernandes,Interception,,,1
18,Joao Gomes,Wolves,0.01,,Blocked,13,Head,,Pedro Neto,Pass (Dead),Pedro Neto,Fouled,1
26,Pablo Sarabia,Wolves,0.06,,Blocked,17,Left Foot,,Matheus Cunha,Pass (Live),Matheus Cunha,Take-On,1
27,Mario Lemina,Wolves,0.01,,Blocked,35,Right Foot,,Matheus Nunes,Pass (Live),Pablo Sarabia,Pass (Live),1
33,Matheus Cunha,Wolves,0.19,,Off Target,14,Right Foot,,Pablo Sarabia,Pass (Live),Matheus Cunha,Pass (Live),1
38,Marcus Rashford,Manchester Utd,0.14,,Blocked,10,Head,,Aaron Wan-Bissaka,Pass (Live),Bruno Fernandes,Pass (Live),1
38,Bruno Fernandes,Manchester Utd,0.02,,Blocked,32,Left Foot,,Antony,Pass (Live),Raphael Varane,Pass (Live),1
42,Alejandro Garnacho,Manchester Utd,0.04,,Off Target,16,Left Foot,,Lisandro Martinez,Pass (Live),Lisandro Martinez,Tackle,1
45+1,Antony,Manchester Utd,0.05,,Blocked,13,Right Foot,,Aaron Wan-Bissaka,Pass (Live),Mason Mount,Pass (Live),1
45+2,Marcus Rashford,Manchester Utd,0.06,,Blocked,14,Right Foot,,Antony,Pass (Live),,,1
45+2,Raphael Varane,Manchester Utd,0.17,,Off Target,9,Head,,Bruno Fernandes,Pass (Dead),Marcus Rashford,Shot,1
46,Pedro Neto,Wolves,0.01,0.16,Saved,11,Right Foot,,Pablo Sarabia,Pass (Live),Pedro Neto,Pass (Live),1
49,Pedro Neto,Wolves,0.50,,Off Target,10,Right Foot,,Pablo Sarabia,Pass (Live),Matheus Nunes,Pass (Live),1
49,Matheus Cunha,Wolves,0.24,,Woodwork,4,Right Foot,,Pedro Neto,Shot,,,1
51,Antony,Manchester Utd,0.08,,Blocked,16,Left Foot,,Bruno Fernandes,Pass (Live),Alejandro Garnacho,Pass (Live),1
52,Alejandro Garnacho,Manchester Utd,0.03,,Blocked,16,Left Foot,,Casemiro,Pass (Live),Antony,Pass (Live),1
53,Antony,Manchester Utd,0.05,,Blocked,12,Left Foot,,Casemiro,Pass (Live),Raphael Varane,Pass (Live),1
55,Matheus Cunha,Wolves,0.07,0.16,Saved,26,Right Foot,,Joao Gomes,Pass (Live),Joao Gomes,Tackle,1
59,Craig Dawson,Wolves,0.06,,Blocked,9,Right Foot,,Joao Gomes,Pass (Live),,,1
59,Alejandro Garnacho,Manchester Utd,0.04,,Off Target,21,Left Foot,,Bruno Fernandes,Pass (Live),Alejandro Garnacho,Pass (Live),1
64,Matheus Cunha,Wolves,0.07,,Off Target,10,Head,,Pedro Neto,Pass (Dead),Hwang Hee-chan,Fouled,1
67,Hwang Hee-chan,Wolves,0.04,,Off Target,24,Right Foot,,Hwang Hee-chan,Take-On,Rayan Ait Nouri,Pass (Dead),1
72,Pedro Neto,Wolves,0.37,0.10,Saved,14,Left Foot,,Matheus Cunha,Pass (Live),Matheus Cunha,Interception,1
76,Raphael Varane,Manchester Utd,0.83,0.74,Goal,4,Head,,Aaron Wan-Bissaka,Pass (Live),Bruno Fernandes,Pass (Live),1
81,Hwang Hee-chan,Wolves,0.11,,Off Target,15,Right Foot,Volley,Pedro Neto,Pass (Live),Nelson Semedo,Pass (Live),1
82,Marcus Rashford,Manchester Utd,0.05,,Blocked,15,Left Foot,,Jadon Sancho,Pass (Live),,,1
83,Fabio Silva,Wolves,0.08,0.14,Saved,6,Right Foot,,,,,,1
84,Fabio Silva,Wolves,0.07,0.04,Saved,11,Right Foot,,Joao Gomes,Tackle,Joao Gomes,Take-On,1
85,Facundo Pellistri,Manchester Utd,0.44,,Off Target,4,Right Foot,Volley,Bruno Fernandes,Pass (Live),Jadon Sancho,Interception,1
88,Max Kilman,Wolves,0.03,0.18,Saved,9,Head,,Matheus Nunes,Pass (Dead),Joao Gomes,Fouled,1
90,Fabio Silva,Wolves,0.13,,Blocked,9,Right Foot,,Hwang Hee-chan,Pass (Live),Max Kilman,Pass (Live),1
90+4,Hwang Hee-chan,Wolves,0.06,,Blocked,14,Left Foot,,Fabio Silva,Pass (Live),Nelson Semedo,Pass (Live),1
90+4,Mario Lemina,Wolves,0.03,,Blocked,24,Right Foot,,Max Kilman,Pass (Live),Hwang Hee-chan,Pass (Live),1
90+5,Mario Lemina,Wolves,0.06,,Blocked,17,Right Foot,,Nelson Semedo,Pass (Live),Hugo Bueno,Pass (Live),1
90+5,Hugo Bueno,Wolves,0.04,,Blocked,23,Right Foot,,Hugo Bueno,Take-On,Mario Lemina,Shot,1
90+6,Hwang Hee-chan,Wolves,0.11,,Off Target,10,Head,,Hugo Bueno,Pass (Live),Mario Lemina,Pass (Live),1
3,Taiwo Awoniyi,Nott'ham Forest,0.29,0.77,Goal,7,Head,,Serge Aurier,Pass (Live),Brennan Johnson,Pass (Live),2
14,Morgan Gibbs-White,Nott'ham Forest,0.04,0.32,Saved,23,Right Foot,,Taiwo Awoniyi,Pass (Live),Morgan Gibbs-White,Pass (Live),2
16,Scott McKenna,Nott'ham Forest,0.19,,Off Target,6,Head,,Joe Worrall,Pass (Live),Morgan Gibbs-White,Pass (Live),2
31,Brennan Johnson,Nott'ham Forest,0.02,,Blocked,19,Left Foot,,Morgan Gibbs-White,Pass (Live),Orel Mangala,Pass (Live),2
32,Willy Boly,Nott'ham Forest,0.11,,Off Target,8,Head,,Morgan Gibbs-White,Pass (Dead),Brennan Johnson,Shot,2
34,Vinicius Souza,Sheffield Utd,0.02,0.45,Saved,29,Right Foot,,Anel Ahmedhodzic,Pass (Live),Gustavo Hamer,Pass (Live),2
40,Brennan Johnson,Nott'ham Forest,0.03,,Blocked,22,Right Foot,,Serge Aurier,Pass (Live),,,2
43,Joe Worrall,Nott'ham Forest,0.07,,Off Target,9,Head,,Morgan Gibbs-White,Pass (Dead),,,2
43,Serge Aurier,Nott'ham Forest,0.01,,Off Target,11,Head,,Joe Worrall,Shot,,,2
45,Morgan Gibbs-White,Nott'ham Forest,0.03,,Off Target,24,Right Foot,,Morgan Gibbs-White,Take-On,Neco Williams,Pass (Live),2
46,Anel Ahmedhodzic,Sheffield Utd,0.07,,Blocked,13,Right Foot,Volley,Oliver Norwood,Pass (Live),Yasser Larouci,Pass (Live),2
48,Gustavo Hamer,Sheffield Utd,0.02,0.46,Goal,21,Right Foot,,Anel Ahmedhodzic,Shot,,,2
51,Jack Robinson,Sheffield Utd,0.03,,Off Target,18,Left Foot,,Vinicius Souza,Tackle,,,2
52,Vinicius Souza,Sheffield Utd,0.03,,Off Target,29,Right Foot,,William Osula,Pass (Live),Vinicius Souza,Interception,2
62,Danilo,Nott'ham Forest,0.03,,Off Target,29,Left Foot,,Taiwo Awoniyi,Pass (Live),Serge Aurier,Pass (Live),2
65,Willy Boly,Nott'ham Forest,0.26,0.88,Saved,4,Right Foot,Deflected,Morgan Gibbs-White,Pass (Dead),,,2
69,William Osula,Sheffield Utd,0.05,,Off Target,6,Head,,Gustavo Hamer,Pass (Dead),Jack Robinson,Pass (Live),2
71,Danilo,Nott'ham Forest,0.10,,Blocked,21,Right Foot,,Taiwo Awoniyi,Pass (Live),Brennan Johnson,Pass (Live),2
71,Anthony Elanga,Nott'ham Forest,0.03,,Blocked,22,Right Foot,,Danilo,Pass (Live),Morgan Gibbs-White,Pass (Live),2
72,Neco Williams,Nott'ham Forest,0.02,,Blocked,24,Right Foot,,Danilo,Pass (Live),Anthony Elanga,Shot,2
73,Joe Worrall,Nott'ham Forest,0.04,,Off Target,12,Head,,Morgan Gibbs-White,Pass (Dead),Morgan Gibbs-White,Fouled,2
78,Benie Adama Traore,Sheffield Utd,0.27,0.62,Saved,15,Right Foot,,,,,,2
89,Chris Wood,Nott'ham Forest,0.12,0.08,Goal,9,Head,,Serge Aurier,Pass (Live),Joe Worrall,Pass (Live),2
3,Yoane Wissa,Brentford,0.01,,Off Target,13,Right Foot,Volley,Mathias Jensen,Fouled,Rico Henry,Pass (Live),2
6,Issa Diop,Fulham,0.11,,Off Target,10,Right Foot,Volley,Raul Jimenez,Tackle,,,2
9,Andreas Pereira,Fulham,0.02,,Off Target,38,Right Foot,,,,,,2
15,Bryan Mbeumo,Brentford,0.11,0.05,Saved,10,Left Foot,Volley,Mathias Jensen,Pass (Live),Aaron Hickey,Pass (Live),2
19,Mathias Jensen,Brentford,0.03,,Off Target,48,Right Foot,Free kick,Kevin Schade,Fouled,Christian Norgaard,Interception,2
22,Issa Diop,Fulham,0.02,,Blocked,27,Right Foot,,Harry Wilson,Fouled,Harrison Reed,Pass (Live),2
24,Christian Norgaard,Brentford,0.02,,Off Target,12,Head,,Mathias Jensen,Pass (Dead),Aaron Hickey,Fouled,2
24,Yoane Wissa,Brentford,0.13,0.31,Saved,8,Head,Deflected,Christian Norgaard,Shot,,,2
28,Yoane Wissa,Brentford,0.04,0.22,Saved,26,Right Foot,,,,,,2
34,Bobby Reid,Fulham,0.01,,Blocked,26,Right Foot,,Harrison Reed,Pass (Live),Bobby Reid,Pass (Live),2
38,Yoane Wissa,Brentford,0.09,,Off Target,9,Left Foot,,Bryan Mbeumo,Pass (Live),Vitaly Janelt,Pass (Live),2
44,Yoane Wissa,Brentford,0.31,0.69,Goal,15,Right Foot,,,,,,2
46,Nathan Collins,Brentford,0.12,,Off Target,4,Head,,Mathias Jensen,Pass (Dead),,,2
50,Raul Jimenez,Fulham,0.03,,Blocked,24,Right Foot,,Antonee Robinson,Pass (Live),Andreas Pereira,Pass (Live),2
53,Bobby Reid,Fulham,0.14,,Woodwork,16,Left Foot,,Harrison Reed,Pass (Live),Kenny Tete,Pass (Live),2
54,Mathias Jensen,Brentford,0.06,0.05,Saved,18,Right Foot,Volley,Vitaly Janelt,Pass (Live),Aaron Hickey,Pass (Live),2
58,Harry Wilson,Fulham,0.03,0.09,Saved,28,Left Foot,,Antonee Robinson,Pass (Live),,,2
62,Yoane Wissa,Brentford,0.27,,Blocked,6,Right Foot,,Ethan Pinnock,Pass (Live),Mathias Jensen,Pass (Dead),2
66,Bryan Mbeumo (pen),Brentford,0.79,1.00,Goal,13,Left Foot,,Yoane Wissa,Fouled,Kevin Schade,Pass (Live),2
69,Raul Jimenez,Fulham,0.02,,Blocked,17,Right Foot,,Harry Wilson,Pass (Live),Issa Diop,Pass (Live),2
75,Yoane Wissa,Brentford,0.56,,Off Target,4,Head,,Ethan Pinnock,Shot,,,2
75,Ethan Pinnock,Brentford,0.04,,Off Target,9,Head,,Mathias Jensen,Pass (Dead),Bryan Mbeumo,Pass (Live),2
82,Willian,Fulham,0.07,,Off Target,27,Right Foot,Free kick,Harry Wilson,Fouled,Joao Palhinha,Pass (Live),2
90+2,Bryan Mbeumo,Brentford,0.96,0.96,Goal,4,Left Foot,,Kristoffer Ajer,Pass (Live),Rico Henry,Pass (Live),2
90+5,Kristoffer Ajer,Brentford,0.14,,Blocked,12,Left Foot,,Vitaly Janelt,Pass (Live),Mathias Jensen,Pass (Dead),2
90+5,Keane Lewis-Potter,Brentford,0.26,0.13,Saved,8,Right Foot,,Kristoffer Ajer,Shot,,,2
90+6,Harry Wilson,Fulham,0.02,0.12,Saved,11,Right Foot,,Sasa Lukic,Pass (Live),Harry Wilson,Pass (Live),2
3,Antoine Semenyo,Bournemouth,0.09,0.22,Goal,15,Right Foot,,Philip Billing,Pass (Live),,,2
6,Virgil van Dijk,Liverpool,0.09,,Woodwork,9,Head,,Andrew Robertson,Pass (Dead),,,2
13,Trent Alexander-Arnold,Liverpool,0.03,0.11,Saved,15,Right Foot,,Trent Alexander-Arnold,Take-On,Mohamed Salah,Pass (Live),2
18,Luis Diaz,Liverpool,0.04,,Blocked,15,Right Foot,,Trent Alexander-Arnold,Pass (Live),Dominik Szoboszlai,Pass (Live),2
18,Luis Diaz,Liverpool,0.11,,Blocked,20,Right Foot,,Luis Diaz,Shot,,,2
18,Dominik Szoboszlai,Liverpool,0.04,,Blocked,13,Left Foot,,Luis Diaz,Shot,,,2
19,Cody Gakpo,Liverpool,0.02,,Off Target,24,Right Foot,,Mohamed Salah,Pass (Live),Alexis Mac Allister,Pass (Live),2
19,Dominic Solanke,Bournemouth,0.02,,Off Target,30,Right Foot,,Marcos Senesi,Pass (Live),Marcos Senesi,Tackle,2
28,Luis Diaz,Liverpool,0.27,0.49,Goal,9,Right Foot,Volley,Diogo Jota,Take-On,Trent Alexander-Arnold,Pass (Live),2
34,Mohamed Salah,Liverpool,0.10,,Off Target,21,Left Foot,,Diogo Jota,Pass (Live),Cody Gakpo,Pass (Live),2
36,Mohamed Salah (pen),Liverpool,0.79,0.97,Saved,13,Left Foot,,Dominik Szoboszlai,Fouled,Trent Alexander-Arnold,Pass (Live),2
36,Mohamed Salah,Liverpool,0.75,0.94,Goal,5,Left Foot,Volley,Mohamed Salah,Shot,,,2
45,Trent Alexander-Arnold,Liverpool,0.07,0.15,Saved,15,Left Foot,,Cody Gakpo,Pass (Live),Dominik Szoboszlai,Pass (Live),2
45+1,Virgil van Dijk,Liverpool,0.10,,Off Target,8,Head,,Andrew Robertson,Pass (Dead),Trent Alexander-Arnold,Shot,2
45+3,Dominik Szoboszlai,Liverpool,0.06,,Blocked,20,Right Foot,,Diogo Jota,Pass (Live),Dominik Szoboszlai,Pass (Live),2
45+3,Ibrahima Konate,Liverpool,0.05,,Off Target,10,Head,,Trent Alexander-Arnold,Pass (Dead),Dominik Szoboszlai,Shot,2
45+4,Antoine Semenyo,Bournemouth,0.04,0.06,Saved,26,Left Foot,,Joe Rothwell,Pass (Live),Ryan Christie,Interception,2
46,Trent Alexander-Arnold,Liverpool,0.04,,Blocked,26,Right Foot,,Dominik Szoboszlai,Pass (Dead),,,2
49,Antoine Semenyo,Bournemouth,0.05,,Off Target,21,Right Foot,,,,,,2
50,Diogo Jota,Liverpool,0.06,,Off Target,11,Head,,Andrew Robertson,Pass (Dead),,,2
51,Diogo Jota,Liverpool,0.09,,Off Target,25,Right Foot,,,,,,2
53,Mohamed Salah,Liverpool,0.10,0.50,Saved,8,Left Foot,,,,,,2
54,Cody Gakpo,Liverpool,0.08,,Blocked,16,Left Foot,,Luis Diaz,Pass (Live),Alexis Mac Allister,Pass (Live),2
54,Cody Gakpo,Liverpool,0.13,,Blocked,16,Right Foot,,Cody Gakpo,Shot,,,2
58,Diogo Jota,Liverpool,0.09,,Blocked,10,Left Foot,,Luis Diaz,Pass (Live),Luis Diaz,Take-On,2
62,Dominik Szoboszlai,Liverpool,0.03,0.17,Saved,24,Right Foot,Deflected,Trent Alexander-Arnold,Pass (Live),Luis Diaz,Pass (Live),2
62,Diogo Jota,Liverpool,0.34,0.99,Goal,4,Left Foot,,Dominik Szoboszlai,Shot,,,2
67,Diogo Jota,Liverpool,0.10,0.07,Saved,7,Left Foot,,Diogo Jota,Take-On,Wataru Endo,Tackle,2
70,Kieffer Moore,Bournemouth,0.23,,Off Target,13,Right Foot,,Antoine Semenyo,Pass (Live),Antoine Semenyo,Take-On,2
72,Virgil van Dijk,Liverpool,0.02,0.49,Saved,53,Right Foot,Free kick,Luis Diaz,Fouled,Ibrahima Konate,Pass (Live),2
74,Max Aarons,Bournemouth,0.02,,Blocked,24,Left Foot,,Dominic Solanke,Pass (Live),Marcos Senesi,Pass (Live),2
80,Dominic Solanke,Bournemouth,0.06,,Off Target,22,Right Foot,,Justin Kluivert,Pass (Live),Justin Kluivert,Interception,2
83,Mohamed Salah,Liverpool,0.08,,Off Target,22,Left Foot,,Virgil van Dijk,Pass (Live),Luis Diaz,Pass (Live),2
84,Justin Kluivert,Bournemouth,0.22,0.61,Saved,10,Right Foot,,David Brooks,Pass (Live),Max Aarons,Pass (Live),2
84,Philip Billing,Bournemouth,0.34,,Off Target,9,Right Foot,Volley,Justin Kluivert,Shot,,,2
90,Philip Billing,Bournemouth,0.06,,Off Target,28,Left Foot,Free kick,David Brooks,Fouled,,,2
90+2,Hamed Junior Traore,Bournemouth,0.02,0.04,Saved,31,Left Foot,,David Brooks,Pass (Live),Philip Billing,Pass (Live),2
90+4,Hamed Junior Traore,Bournemouth,0.13,0.32,Saved,17,Left Foot,,Hamed Junior Traore,Take-On,Hamed Junior Traore,Take-On,2
90+4,Dominic Solanke,Bournemouth,0.07,,Off Target,10,Head,,David Brooks,Pass (Dead),Hamed Junior Traore,Shot,2
3,Mario Lemina,Wolves,0.03,,Blocked,23,Left Foot,,Pedro Neto,Pass (Live),Fabio Silva,Pass (Live),2
12,Julio Cesar Enciso,Brighton,0.02,,Off Target,26,Left Foot,,Pascal Gross,Pass (Live),Danny Welbeck,Pass (Live),2
14,Danny Welbeck,Brighton,0.09,,Off Target,16,Right Foot,,Kaoru Mitoma,Pass (Live),Danny Welbeck,Pass (Live),2
15,Kaoru Mitoma,Brighton,0.51,0.94,Goal,11,Right Foot,,Kaoru Mitoma,Take-On,Kaoru Mitoma,Take-On,2
26,Craig Dawson,Wolves,0.01,,Off Target,36,Right Foot,,Max Kilman,Pass (Live),Rayan Ait Nouri,Pass (Live),2
27,Julio Cesar Enciso,Brighton,0.03,,Blocked,18,Right Foot,,Julio Cesar Enciso,Take-On,Julio Cesar Enciso,Take-On,2
28,Fabio Silva,Wolves,0.40,0.74,Saved,17,Right Foot,,Matheus Cunha,Pass (Live),Joao Gomes,Pass (Live),2
29,Craig Dawson,Wolves,0.06,0.52,Saved,5,Other,,Matheus Nunes,Pass (Dead),Fabio Silva,Shot,2
32,Matheus Nunes,Wolves,0.08,,Off Target,15,Right Foot,,Matheus Cunha,Pass (Live),Matheus Cunha,Take-On,2
33,Julio Cesar Enciso,Brighton,0.04,,Off Target,26,Right Foot,,Kaoru Mitoma,Pass (Live),Julio Cesar Enciso,Pass (Live),2
37,Pedro Neto,Wolves,0.05,,Off Target,14,Right Foot,,Fabio Silva,Pass (Live),Fabio Silva,Take-On,2
38,Joao Gomes,Wolves,0.04,,Blocked,26,Right Foot,,Rayan Ait Nouri,Pass (Live),Matheus Nunes,Pass (Live),2
40,Rayan Ait Nouri,Wolves,0.32,,Off Target,11,Left Foot,,,,,,2
45,Solly March,Brighton,0.09,0.07,Saved,10,Left Foot,,Solly March,Take-On,Danny Welbeck,Pass (Live),2
46,Danny Welbeck,Brighton,0.09,0.03,Saved,22,Right Foot,,Solly March,Pass (Live),Pascal Gross,Pass (Live),2
46,Pervis Estupinan,Brighton,0.21,0.07,Goal,10,Left Foot,,Kaoru Mitoma,Pass (Live),Danny Welbeck,Shot,2
51,Solly March,Brighton,0.42,0.90,Goal,8,Left Foot,,Julio Cesar Enciso,Pass (Live),Billy Gilmour,Pass (Live),2
54,Julio Cesar Enciso,Brighton,0.11,0.49,Saved,19,Right Foot,,James Milner,Pass (Live),Danny Welbeck,Pass (Live),2
55,Solly March,Brighton,0.32,0.83,Goal,8,Left Foot,,Julio Cesar Enciso,Pass (Live),Danny Welbeck,Pass (Live),2
61,Mario Lemina,Wolves,0.65,,Woodwork,4,Left Foot,Volley,Pablo Sarabia,Pass (Dead),Nelson Semedo,Fouled,2
61,Matheus Cunha,Wolves,0.45,0.79,Saved,4,Head,,Hwang Hee-chan,Pass (Live),Mario Lemina,Shot,2
61,Hwang Hee-chan,Wolves,0.06,0.42,Goal,9,Head,,Pablo Sarabia,Pass (Dead),Matheus Cunha,Shot,2
68,Joao Pedro,Brighton,0.16,,Blocked,11,Right Foot,,Pascal Gross,Pass (Live),Joao Pedro,Tackle,2
68,Evan Ferguson,Brighton,0.09,,Off Target,10,Head,,Kaoru Mitoma,Pass (Live),Joao Pedro,Shot,2
75,Pedro Neto,Wolves,0.09,,Blocked,15,Left Foot,,Pedro Neto,Take-On,Rayan Ait Nouri,Pass (Live),2
75,Pablo Sarabia,Wolves,0.02,0.02,Saved,20,Left Foot,,Pedro Neto,Pass (Live),,,2
83,Pervis Estupinan,Brighton,0.02,,Off Target,9,Left Foot,,Pervis Estupinan,Pass (Live),Pervis Estupinan,Pass (Live),2
84,Solly March,Brighton,0.02,,Blocked,25,Left Foot,,Mahmoud Dahoud,Pass (Live),Evan Ferguson,Pass (Live),2
85,Solly March,Brighton,0.03,0.02,Saved,22,Left Foot,,Solly March,Take-On,Adam Lallana,Pass (Live),2
90,Nelson Semedo,Wolves,0.02,,Off Target,27,Right Foot,Volley,Nelson Semedo,Pass (Live),Matheus Nunes,Pass (Live),2
90+4,Hugo Bueno,Wolves,0.09,,Blocked,16,Left Foot,,Matheus Cunha,Pass (Live),Matheus Nunes,Pass (Live),2
90+4,Hugo Bueno,Wolves,0.05,,Blocked,15,Right Foot,,Hugo Bueno,Shot,,,2
3,Antony,Manchester Utd,0.05,,Off Target,16,Left Foot,,Alejandro Garnacho,Pass (Live),,,2
5,Alejandro Garnacho,Manchester Utd,0.02,0.16,Saved,17,Right Foot,,Alejandro Garnacho,Take-On,Mason Mount,Pass (Live),2
