ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
27,Carles Alena,es ESP,MF,Getafe,es La Liga,25-225,1998,1,1,64,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,1,2,0.00,0.00,0.00,0.00,0.00,0.07,0.14,0.21,0.07,0.21,Matches,2023,1,0,0.0,1.41,0.00,0.00,,13.6,0,0.05,-0.1,-0.1,17,18,94.4,398,83,6,7,85.7,7,7,100.0,4,4,100.0,0.1,-0.1,1,0,0,0,17,1,0,0,1,1,0,1,1,0,0,0,0,1,1.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,24,1,3,12,9,2,24,0,0,,0,,14,41,5,0,0,1,0,18,64,71.1,64,0,0,,0,1.00,0,0,0,0.00,0.00,0.5,1.0,-0.5,-0.74,+0.43,0,0,1,1,0,0,0,3,0,2,0.0,1
28,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,24-315,1998,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,26,47,55.3,494,209,7,9,77.8,13,21,61.9,3,12,25.0,0.0,0.0,0,4,1,1,38,8,2,1,1,3,5,1,0,1,0,1,1,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,2,0,0,0,1,0.0,1,0,0,0,0,2,6,0,57,7,27,13,17,0,57,1,0,0.0,1,100.0,21,56,17,2,0,1,0,26,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.3,1.4,-0.1,-0.09,,0,0,1,0,0,0,0,8,0,0,,1
29,Mohamed Ali Cho,fr FRA,FW,Real Sociedad,es La Liga,19-211,2004,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,8,75.0,55,27,4,4,100.0,1,1,100.0,0,1,0.0,0.0,0.0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,10,0,0,4,6,0,10,2,1,50.0,1,50.0,7,86,56,3,0,0,0,7,17,18.9,,0,1,17,0,1.00,0,0,0,0.00,0.00,0.5,0.1,+0.4,+2.14,+2.37,0,0,0,0,0,0,0,0,1,1,50.0,1
30,Nabil Alioui,fr FRA,FW,Le Havre,fr Ligue 1,24-181,1999,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,13,53.8,132,36,4,5,80.0,2,5,40.0,1,3,33.3,0.1,-0.3,1,1,0,0,9,4,2,0,0,2,0,0,0,0,0,0,0,2,3.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0,19,0,2,6,11,3,19,1,0,0.0,1,100.0,8,53,22,0,1,0,0,9,60,66.7,60,0,0,,0,1.00,1,2,-1,-1.50,-4.50,0.8,0.9,-0.2,-0.25,+1.06,0,0,0,0,0,0,0,1,2,1,66.7,1
31,Alisson,br BRA,GK,Liverpool,eng Premier League,30-320,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,19,25,76.0,422,237,3,3,100.0,13,13,100.0,3,9,33.3,0.0,0.0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,27,23,27,0,0,0,27,0,0,,0,,20,114,82,0,0,0,0,13,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.3,1.4,-0.1,-0.09,,0,0,0,0,0,0,0,0,0,0,,1
32,Jim Allevinah,ga GAB,MF,Clermont Foot,fr Ligue 1,28-172,1995,1,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,2,6,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches,2023,1,0,0.0,1.20,0.00,0.00,,12.1,0,0.03,0.0,0.0,20,30,66.7,330,61,10,11,90.9,9,14,64.3,1,2,50.0,0.0,0.0,1,2,0,0,30,0,0,1,0,3,0,0,0,0,0,0,3,1,1.20,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,37,2,7,21,12,4,37,3,2,66.7,0,0.0,32,260,129,1,3,3,2,29,75,83.3,75,0,0,,0,0.00,2,3,-1,-1.20,+4.80,0.9,1.4,-0.5,-0.62,+0.49,0,0,1,0,0,0,0,4,1,2,33.3,1
33,Domingos Andre Ribeiro Almeida,pt POR,FW,Valencia,es La Liga,23-080,2000,1,1,61,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,2,4,0,0.00,1.48,1.48,0.00,1.48,0.00,0.47,0.47,0.00,0.47,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,18,22,81.8,281,107,10,10,100.0,6,6,100.0,2,3,66.7,0.2,+0.7,2,3,1,0,21,1,0,0,0,0,1,0,0,0,0,0,2,4,6.00,4,0,0,0,0,0,1,1.50,1,0,0,0,0,0,2,1,1,1,0,1,1,100.0,0,1,0,1,0,2,1,0,29,1,6,14,9,2,29,2,1,50.0,1,50.0,18,104,72,4,1,0,3,24,61,67.8,61,0,0,,0,3.00,1,0,+1,+1.48,+1.48,0.7,0.3,+0.5,+0.69,+0.85,0,1,2,0,0,0,0,4,0,1,0.0,1
34,Miguel Almiron,py PAR,FW,Newcastle Utd,eng Premier League,29-189,1994,1,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,4,2,6,0.00,0.00,0.00,0.00,0.00,0.06,0.30,0.35,0.06,0.35,Matches,2023,1,1,100.0,1.06,1.06,0.00,0.00,21.5,0,0.05,-0.1,-0.1,31,32,96.9,440,93,22,23,95.7,8,8,100.0,1,1,100.0,0.1,-0.3,2,3,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,4.24,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2,2,1,0,1,2,3,66.7,1,1,0,1,1,3,0,0,39,0,8,15,16,3,39,2,0,0.0,1,50.0,34,200,105,0,1,1,1,30,85,94.4,85,0,0,,0,3.00,4,1,+3,+3.18,-14.82,2.8,1.5,+1.3,+1.41,-3.17,0,0,1,0,0,0,0,4,0,1,0.0,1
35,Gaston Alvarez,uy URU,DF,Getafe,es La Liga,23-147,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,22,26,84.6,360,149,10,10,100.0,8,10,80.0,2,3,66.7,0.0,0.0,0,3,0,0,21,5,0,0,0,2,4,0,0,0,0,0,1,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,0,1,0,1,0.0,1,1,1,0,0,2,5,0,38,8,12,16,10,0,38,1,0,0.0,1,100.0,19,72,30,0,0,2,2,20,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,0.6,1.4,-0.9,-0.86,,0,2,2,0,0,0,0,4,0,0,,1
36,Julian Alvarez,ar ARG,"MF,FW",Manchester City,eng Premier League,23-199,2000,1,1,90,1.0,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.7,2,2,6,0.00,1.00,1.00,0.00,1.00,0.35,0.31,0.66,0.35,0.66,Matches,2023,3,1,33.3,3.00,1.00,0.00,0.00,13.8,0,0.12,-0.3,-0.3,36,44,81.8,490,113,22,25,88.0,7,9,77.8,3,5,60.0,0.4,+0.7,6,0,2,0,38,6,3,2,0,5,1,2,0,2,0,0,0,6,6.00,3,3,0,0,0,0,1,1.00,1,0,0,0,0,0,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,53,0,2,22,29,4,53,0,0,,0,,25,104,50,2,1,2,1,40,90,100.0,90,1,0,,0,3.00,3,0,+3,+3.00,,1.9,0.3,+1.6,+1.62,,0,1,1,0,0,0,0,2,1,3,25.0,1
37,Amath,sn SEN,FW,Mallorca,es La Liga,27-033,1996,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,10,60.0,68,7,4,7,57.1,1,1,100.0,0,0,,0.0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1.53,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,2,2,0,2,0,0,0,,0,0,0,0,2,4,0,0,19,0,3,12,4,1,19,2,0,0.0,1,50.0,9,45,19,1,0,2,0,8,59,65.6,59,0,0,,0,1.00,0,1,-1,-1.53,-4.43,1.2,0.8,+0.4,+0.57,-0.16,0,1,2,1,1,0,0,1,1,1,50.0,1
38,Zeki Amdouni,ch SUI,FW,Burnley,eng Premier League,22-257,2000,1,1,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,2023,1,1,100.0,1.50,1.50,0.00,0.00,14.9,0,0.03,0.0,0.0,10,11,90.9,142,48,6,7,85.7,1,1,100.0,2,2,100.0,0.0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1.50,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,1,0,23,1,3,9,11,3,23,4,2,50.0,2,50.0,11,63,17,0,1,3,1,15,60,66.7,60,0,0,,0,0.00,0,2,-2,-3.00,0.00,0.3,1.0,-0.7,-1.05,+1.72,0,0,2,0,0,0,0,4,1,2,33.3,1
39,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,27-079,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,10,0,0.00,0.00,0.00,0.00,0.00,0.15,0.09,0.24,0.15,0.24,Matches,2023,2,2,100.0,2.00,2.00,0.00,0.00,20.9,0,0.08,-0.2,-0.2,78,86,90.7,1942,830,15,18,83.3,48,50,96.0,15,16,93.8,0.1,-0.1,2,8,1,0,85,0,0,1,2,1,0,0,0,0,0,1,1,5,5.00,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,2,0,1,2,2,100.0,0,1,1,0,0,3,6,0,99,8,41,52,7,2,99,2,2,100.0,0,0.0,69,517,390,1,0,0,0,68,90,100.0,90,1,0,,0,3.00,1,0,+1,+1.00,,1.9,0.5,+1.4,+1.37,,0,2,1,0,0,0,0,6,4,1,80.0,1
40,Elliot Anderson,sct SCO,MF,Newcastle Utd,eng Premier League,20-285,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,2,50.0,8,0,1,1,100.0,0,0,,0,0,,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3,0,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,1,1,1.1,,0,1,1,0,3.00,0,0,0,0.00,-4.04,0.0,0.2,-0.2,-18.37,-20.18,0,0,0,0,0,0,0,0,0,0,,1
41,Benjamin Andre,fr FRA,MF,Lille,fr Ligue 1,33-015,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10,Matches,2023,1,0,0.0,1.00,0.00,0.00,,11.2,0,0.06,-0.1,-0.1,59,72,81.9,847,230,36,41,87.8,17,20,85.0,2,6,33.3,0.0,0.0,1,7,0,0,69,2,2,1,1,1,0,0,0,0,0,1,0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,3,2,1,1,2,3,66.7,1,1,0,1,2,6,0,0,83,1,20,45,19,1,83,1,0,0.0,1,100.0,61,370,139,4,0,1,1,57,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.3,1.2,+0.2,+0.15,,0,2,1,0,0,0,0,9,1,0,100.0,1
42,Komnen Andric,rs SRB,FW,Clermont Foot,fr Ligue 1,28-048,1995,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.23,0.23,0.23,Matches,2023,1,0,0.0,6.00,0.00,0.00,,10.9,0,0.04,0.0,0.0,6,7,85.7,111,20,2,3,66.7,4,4,100.0,0,0,,0.0,0.0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11,0,0,6,5,1,11,0,0,,0,,5,27,14,1,0,2,0,6,15,16.7,,0,1,15,0,0.00,0,1,-1,-6.00,-4.80,0.8,1.0,-0.2,-1.11,-0.49,0,0,0,1,0,0,0,0,1,0,100.0,1
43,Miguel Angel Rubio,es ESP,DF,Granada,es La Liga,25-160,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,65,71,91.5,1325,326,17,17,100.0,45,48,93.8,3,6,50.0,0.0,0.0,0,0,0,0,67,4,1,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,1,4,4,2,0,80,16,47,33,1,0,80,0,0,,0,,50,250,81,1,0,1,0,60,90,100.0,90,1,0,,0,0.00,1,3,-2,-2.00,,0.9,2.4,-1.5,-1.47,,0,0,1,0,0,0,0,5,2,1,66.7,1
44,Jaidon Anthony,eng ENG,FW,Bournemouth,eng Premier League,23-260,1999,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,8,13,61.5,119,22,3,5,60.0,4,5,80.0,0,1,0.0,0.0,0.0,0,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,0,0,0,2,1,3,33.3,2,2,0,2,1,3,2,0,24,1,3,10,11,1,24,1,1,100.0,0,0.0,13,37,7,0,0,2,1,14,59,65.6,59,0,0,,0,1.00,0,1,-1,-1.53,-4.43,0.2,0.8,-0.6,-0.95,-3.51,0,2,0,0,0,0,0,2,1,3,25.0,1
45,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,33-143,1990,1,1,77,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,7,14,50.0,149,67,2,4,50.0,3,4,75.0,1,2,50.0,0.0,0.0,0,1,0,0,13,1,1,0,1,1,0,0,0,0,0,0,2,3,3.51,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,1,0,0,0,1,1,2,50.0,1,1,1,0,0,1,1,0,29,2,8,10,11,1,29,5,3,60.0,1,20.0,17,94,35,1,0,6,3,21,77,85.6,77,0,0,,0,1.00,1,0,+1,+1.17,+8.09,0.9,0.4,+0.5,+0.53,+5.44,0,1,2,0,0,0,0,3,4,3,57.1,1
46,Antony,br BRA,MF,Manchester Utd,eng Premier League,23-175,2000,1,1,76,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.4,7,2,10,0.00,0.00,0.00,0.00,0.00,0.22,0.31,0.53,0.22,0.53,Matches,2023,3,0,0.0,3.55,0.00,0.00,,13.9,0,0.06,-0.2,-0.2,24,32,75.0,254,71,18,23,78.3,4,4,100.0,0,1,0.0,0.0,-0.3,3,1,2,0,31,1,1,0,0,3,0,0,0,0,0,0,2,4,4.74,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,0,0,38,0,4,9,25,5,38,2,2,100.0,0,0.0,24,194,160,4,2,0,1,27,76,84.4,76,0,0,,0,3.00,1,0,+1,+1.18,+1.18,1.7,1.5,+0.2,+0.23,+1.59,0,1,2,0,0,0,0,8,0,1,0.0,1
47,Ronald Araujo,uy URU,DF,Barcelona,es La Liga,24-164,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,3,1,6,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.37,0.00,0.37,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,56,60,93.3,976,187,29,30,96.7,21,22,95.5,4,6,66.7,0.5,-0.4,1,1,1,1,54,6,2,0,2,3,4,0,0,0,0,0,0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,1,1,100.0,0,0,0,0,2,4,2,0,69,2,15,41,15,1,69,0,0,,0,,52,272,132,2,1,3,0,57,90,100.0,90,1,0,,0,1.00,0,0,0,0.00,,1.4,0.6,+0.9,+0.86,,0,2,3,0,0,0,0,2,3,1,75.0,1
48,Alphonse Areola,fr FRA,GK,West Ham,eng Premier League,30-172,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,9,24,37.5,396,349,1,1,100.0,2,2,100.0,6,21,28.6,0.0,0.0,0,0,0,0,14,10,3,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,27,22,27,0,0,0,27,0,0,,0,,9,159,23,1,0,0,0,5,90,100.0,90,1,0,,0,1.00,1,1,0,0.00,,1.1,1.3,-0.3,-0.26,,0,0,0,0,0,0,0,0,0,0,,1
49,Jesus Areso,es ESP,MF,Osasuna,es La Liga,24-047,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,1,4,25.0,13,13,1,1,100.0,0,2,0.0,0,1,0.0,0.0,0.0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,7,0,1,1,5,0,7,0,0,,0,,2,11,0,0,0,2,0,3,12,13.3,,0,1,12,0,3.00,0,0,0,0.00,-2.31,0.0,0.1,-0.1,-0.76,-0.82,0,0,0,0,0,0,0,0,0,0,,1
50,Jose Arnaiz,es ESP,FW,Osasuna,es La Liga,28-125,1995,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,0,1,0.0,0,0,0,0,,0,0,,0,0,,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,4,0,1,3,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,1,1.1,,0,1,1,0,3.00,0,0,0,0.00,-2.02,0.0,0.1,-0.1,-9.15,-9.21,0,0,0,0,0,0,0,0,1,1,50.0,1
51,Hakon Arnar Haraldsson,is ISL,FW,Lille,fr Ligue 1,20-130,2003,1,1,79,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,1,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.56,0.56,0.00,0.56,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,24,30,80.0,372,97,10,13,76.9,7,10,70.0,3,3,100.0,0.4,-0.5,2,4,2,0,30,0,0,3,0,0,0,0,0,0,0,0,1,2,2.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,6,0,0,0,0,0,1,0,33,0,2,19,13,0,33,4,3,75.0,1,25.0,31,164,83,1,0,0,1,27,79,87.8,79,0,0,,0,1.00,0,1,-1,-1.14,-9.32,1.0,1.1,-0.1,-0.13,-2.30,0,1,1,0,0,0,0,5,0,0,,1
52,Sergio Arribas,es ESP,FW,Almería,es La Liga,21-322,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,6,3,0.00,0.00,0.00,0.00,0.00,0.15,0.18,0.33,0.15,0.33,Matches,2023,3,0,0.0,6.00,0.00,0.00,,20.9,0,0.03,-0.1,-0.1,21,25,84.0,266,78,11,11,100.0,8,8,100.0,0,4,0.0,0.1,-0.1,3,1,4,0,22,3,2,0,0,3,0,1,1,0,0,0,0,6,12.00,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,1,1,0,1,1,100.0,0,0,0,0,1,3,0,0,34,0,2,11,21,4,34,2,1,50.0,1,50.0,15,72,59,3,0,0,1,21,45,50.0,,0,1,45,0,0.00,0,0,0,0.00,+4.00,0.4,0.1,+0.3,+0.53,+2.41,0,0,1,0,0,0,0,1,0,0,,1
53,Marco Asensio,es ESP,FW,Paris S-G,fr Ligue 1,27-209,1996,1,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,4,4,0.00,0.00,0.00,0.00,0.00,0.06,0.20,0.26,0.06,0.26,Matches,2023,1,1,100.0,1.32,1.32,0.00,0.00,18.8,0,0.04,0.0,0.0,46,53,86.8,574,131,24,28,85.7,15,16,93.8,1,3,33.3,0.2,-0.2,3,4,3,1,51,2,0,0,0,2,2,0,0,0,0,0,0,3,4.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,57,0,2,23,32,2,57,1,0,0.0,0,0.0,51,229,52,3,1,1,1,53,68,75.6,68,0,0,,0,1.00,0,0,0,0.00,0.00,0.7,0.1,+0.6,+0.83,-1.09,0,0,1,0,0,0,0,1,0,0,,1
54,Iago Aspas,es ESP,FW,Celta Vigo,es La Liga,36-017,1987,1,1,81,0.9,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,0,5,2,0.00,0.00,0.00,0.00,0.00,0.39,0.26,0.65,0.39,0.65,Matches,2023,5,0,0.0,5.56,0.00,0.00,,15.6,0,0.07,-0.4,-0.4,21,24,87.5,315,85,11,12,91.7,7,8,87.5,1,1,100.0,0.1,-0.2,2,1,1,0,22,2,0,0,0,0,0,1,0,0,0,0,1,5,5.56,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,33,0,0,16,17,5,33,2,2,100.0,0,0.0,24,70,24,2,0,3,0,24,81,90.0,81,0,0,,0,0.00,0,2,-2,-2.22,-2.22,0.9,1.0,-0.1,-0.06,-1.07,0,0,0,2,0,0,0,3,0,0,,1
55,Lorenz Assignon,tg TOG,DF,Rennes,fr Ligue 1,23-057,2000,1,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,3,11,5,0.00,0.00,0.00,0.00,0.00,0.02,0.72,0.73,0.02,0.73,Matches,2023,1,0,0.0,1.01,0.00,0.00,,26.7,0,0.02,0.0,0.0,65,68,95.6,1023,314,35,35,100.0,23,24,95.8,5,6,83.3,0.4,-0.7,3,8,2,2,65,3,1,0,0,3,2,0,0,0,0,0,1,4,4.04,4,0,0,0,0,0,1,1.01,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,72,1,12,34,28,1,72,0,0,,0,,66,370,179,4,0,1,1,59,89,98.9,89,0,0,,0,3.00,4,1,+3,+3.03,-86.97,3.1,0.4,+2.7,+2.71,-80.45,0,1,0,0,0,0,0,9,0,1,0.0,1
